File name: g15_xrs_2s_20140101_20140101
Metadata Description:
dimensions:
record = UNLIMITED; //(42066 currently)
orbit = 1;

variables:
double time_tag_orbit(orbit);
time_tag_orbit:long_name = "Date and time for each west_longitude and inclination pair";
time_tag_orbit:units = "Date and time in the format YYYY-mm-dd hh:mm:ss.SSS UTC";
time_tag_orbit:calendar = "gregorian";

float west_longitude(orbit);
west_longitude:description = "West longitude of satellite sub-orbit point at the given date and time.";
west_longitude:long_label = "West longitude";
west_longitude:short_label = "w long";
west_longitude:plot_label = "West longitude";
west_longitude:lin_log = "lin";
west_longitude:units = "degrees";
west_longitude:format = "F5.1";
west_longitude:nominal_min = " 70.0";
west_longitude:nominal_max = "140.0";
west_longitude:missing_value = "-99999";

float inclination(orbit);
inclination:description = "Inclination -- the angle between the plane of the orbit and the equatorial plane measured counter-clockwise from true East.";
inclination:long_label = "inclination";
inclination:short_label = "incl";
inclination:plot_label = "inclination";
inclination:lin_log = "lin";
inclination:units = "degrees";
inclination:format = "F6.3";
inclination:nominal_min = "0.0";
inclination:nominal_max = " 1.000";
inclination:missing_value = "-99999";

double time_tag(record) ;
time_tag:long_name = "Date and time for each observation" ;
time_tag:units = "Date and time in the format YYYY-mm-dd hh:mm:ss.SSS UTC" ;
time_tag:calendar = "gregorian" ;

float A_QUAL_FLAG(record);
A_QUAL_FLAG:description = "Quality flag non-zero value indicates data quality issue.";
A_QUAL_FLAG:long_label = "quality flag";
A_QUAL_FLAG:short_label = "qf";
A_QUAL_FLAG:plot_label = " ";
A_QUAL_FLAG:lin_log = "lin";
A_QUAL_FLAG:units = "qf";
A_QUAL_FLAG:format = "I";
A_QUAL_FLAG:nominal_min = "0";
A_QUAL_FLAG:nominal_max = "4294967295";
A_QUAL_FLAG:missing_value = "99999";

float A_COUNT(record);
A_COUNT:description = "Analog detector response is converted to counts before telemetry.";
A_COUNT:long_label = "x-ray (0.05-0.4 nm) counts";
A_COUNT:short_label = "xs cts";
A_COUNT:plot_label = "A_COUNT";
A_COUNT:lin_log = "lin";
A_COUNT:units = "counts";
A_COUNT:format = "E10.4";
A_COUNT:nominal_min = "1.4000E+04";
A_COUNT:nominal_max = "1.7000E+04";
A_COUNT:missing_value = "-99999";

float A_FLUX(record);
A_FLUX:description = "XRS short wavelength channel irradiance (0.05 - 0.4 nm)";
A_FLUX:long_label = "x-ray (0.05-0.4 nm) irradiance";
A_FLUX:short_label = "xs fx";
A_FLUX:plot_label = "XS(0.05-0.4 nm)";
A_FLUX:lin_log = "log";
A_FLUX:units = "W/m^2";
A_FLUX:format = "E10.4";
A_FLUX:nominal_min = "1.0000E-09";
A_FLUX:nominal_max = "1.0000E-03";
A_FLUX:missing_value = "-99999";

float B_QUAL_FLAG(record);
B_QUAL_FLAG:description = "Quality flag non-zero value indicates data quality issue.";
B_QUAL_FLAG:long_label = "quality flag";
B_QUAL_FLAG:short_label = "qf";
B_QUAL_FLAG:plot_label = "qf";
B_QUAL_FLAG:lin_log = "lin";
B_QUAL_FLAG:units = "qf";
B_QUAL_FLAG:format = "I";
B_QUAL_FLAG:nominal_min = "0";
B_QUAL_FLAG:nominal_max = "4294967295";
B_QUAL_FLAG:missing_value = "99999";

float B_COUNT(record);
B_COUNT:description = "Analog detector response is converted to counts before telemetry.";
B_COUNT:long_label = "x-ray (0.1-0.8 nm) counts";
B_COUNT:short_label = "xl cts";
B_COUNT:plot_label = "B_COUNT";
B_COUNT:lin_log = "lin";
B_COUNT:units = "counts";
B_COUNT:format = "E10.4";
B_COUNT:nominal_min = "1.4000E+04";
B_COUNT:nominal_max = "1.7000E+04";
B_COUNT:missing_value = "-99999";

float B_FLUX(record);
B_FLUX:description = "XRS long wavelength channel irradiance (0.1-0.8 nm)";
B_FLUX:long_label = "x-ray (0.1-0.8 nm) irradiance";
B_FLUX:short_label = "xl fx";
B_FLUX:plot_label = "XL(0.1-0.8 nm)";
B_FLUX:lin_log = "log";
B_FLUX:units = "W/m^2";
B_FLUX:format = "E10.4";
B_FLUX:nominal_min = "1.0000E-09";
B_FLUX:nominal_max = "1.0000E-03";
B_FLUX:missing_value = "-99999";

// global attributes
:conventions = "GOES Space Weather"
:title = "GOES X-ray Sensor"
:institution = "NOAA"
:source = "Satellite Insitu Observations"
:satellite_id = "GOES-15"
:instrument = "X-ray Sensor"
:process-type = "Full resolution"
:process-level = "level 1b"
:sample-time = "2.048"
:sample-unit = "seconds"
:creation_date = "2016-04-28 13:49:39.190 MDT"
:start_date = "2014-01-01 00:00:00.423 UTC"
:end_date = "2014-01-01 23:59:59.050 UTC"
:records_maximum = "42188"
:records_present = "42066"
:records_missing = "122"
:originating_agency = "DOC/NOAA/NCEP/NWS/SWPC"
:archiving_agency = "DOC/NOAA/NESDIS/NCEI"
:NOAA_scaling_factors = "The XRS data for GOES 8-15 include NOAA scaling factors which must be removed to get observed fluxes.  To remove these factors, divide the short channel fluxes (A_FLUX) by 0.85 and divide the long channel fluxes (B_FLUX) by 0.7." 

satellite location:
time_tag_orbit,west_longitude,inclination
2014-01-01 00:00:00,134.8, 0.183

data: 
time_tag,A_QUAL_FLAG,A_COUNT,A_FLUX,B_QUAL_FLAG,B_COUNT,B_FLUX
2014-01-01 00:00:00.423,0,1.8491E+04,9.0759E-08,0,2.8395E+04,3.5071E-06
2014-01-01 00:00:02.470,0,1.8499E+04,9.1873E-08,0,2.8403E+04,3.5097E-06
2014-01-01 00:00:04.517,0,1.8499E+04,9.1873E-08,0,2.8403E+04,3.5097E-06
2014-01-01 00:00:06.567,0,1.8499E+04,9.1873E-08,0,2.8387E+04,3.5045E-06
2014-01-01 00:00:08.613,0,1.8507E+04,9.2988E-08,0,2.8387E+04,3.5045E-06
2014-01-01 00:00:10.663,0,1.8499E+04,9.1873E-08,0,2.8371E+04,3.4993E-06
2014-01-01 00:00:12.710,0,1.8499E+04,9.1873E-08,0,2.8371E+04,3.4993E-06
2014-01-01 00:00:14.757,0,1.8499E+04,9.1873E-08,0,2.8379E+04,3.5019E-06
2014-01-01 00:00:16.807,0,1.8491E+04,9.0759E-08,0,2.8371E+04,3.4993E-06
2014-01-01 00:00:18.853,0,1.8483E+04,8.9645E-08,0,2.8355E+04,3.4940E-06
2014-01-01 00:00:20.903,0,1.8483E+04,8.9645E-08,0,2.8371E+04,3.4993E-06
2014-01-01 00:00:22.950,0,1.8499E+04,9.1873E-08,0,2.8339E+04,3.4888E-06
2014-01-01 00:00:24.997,0,1.8499E+04,9.1873E-08,0,2.8339E+04,3.4888E-06
2014-01-01 00:00:27.047,0,1.8483E+04,8.9645E-08,0,2.8347E+04,3.4914E-06
2014-01-01 00:00:29.093,0,1.8491E+04,9.0759E-08,0,2.8323E+04,3.4835E-06
2014-01-01 00:00:31.143,0,1.8483E+04,8.9645E-08,0,2.8331E+04,3.4861E-06
2014-01-01 00:00:33.190,0,1.8491E+04,9.0759E-08,0,2.8331E+04,3.4861E-06
2014-01-01 00:00:35.237,0,1.8483E+04,8.9645E-08,0,2.8307E+04,3.4783E-06
2014-01-01 00:00:37.287,0,1.8499E+04,9.1873E-08,0,2.8331E+04,3.4861E-06
2014-01-01 00:00:39.333,0,1.8475E+04,8.8530E-08,0,2.8323E+04,3.4835E-06
2014-01-01 00:00:41.383,0,1.8475E+04,8.8530E-08,0,2.8315E+04,3.4809E-06
2014-01-01 00:00:43.430,0,1.8483E+04,8.9645E-08,0,2.8315E+04,3.4809E-06
2014-01-01 00:00:45.477,0,1.8483E+04,8.9645E-08,0,2.8307E+04,3.4783E-06
