start_time,end_time,t3_duration,t3_max_int,default_color
2011-01-27 08:47:30,2011-01-27 09:05:30,18,51.54718017578125,green
2011-01-27 12:01:30,2011-01-27 12:15:30,14,217.5796356201172,green
2011-02-17 21:32:30,2011-02-17 21:46:30,14,328.12261962890625,green
2011-02-19 19:51:30,2011-02-19 20:01:30,10,110.47085571289062,green
2011-03-07 20:02:30,2011-03-07 20:22:30,20,115.55825805664062,green
2011-03-31 22:13:30,2011-03-31 22:23:30,10,130.41952514648438,green
2011-05-11 02:33:30,2011-05-11 02:48:30,15,104.59595489501953,green
2011-05-15 23:32:30,2011-05-15 23:45:30,13,157.47122192382812,green
2011-06-04 06:58:30,2011-06-04 07:08:30,10,31.581172943115234,green
2011-06-04 22:07:30,2011-06-04 22:24:30,17,108.74076843261719,green
2011-06-07 06:27:30,2011-06-07 06:56:30,29,441.13812255859375,green
2011-06-21 02:59:30,2011-06-21 03:09:30,10,92.96337890625,green
2011-06-23 12:42:30,2011-06-23 12:52:30,10,127.08206176757812,green
2011-06-24 15:46:30,2011-06-24 16:01:30,15,152.5814971923828,green
2011-07-03 00:06:30,2011-07-03 00:21:30,15,128.2830810546875,green
2011-07-07 20:27:30,2011-07-07 20:38:30,11,148.9873046875,green
2011-07-08 02:58:30,2011-07-08 03:14:30,16,359.21978759765625,green
2011-07-16 13:13:30,2011-07-16 13:23:30,10,198.1300811767578,green
2011-07-16 17:55:30,2011-07-16 18:11:30,16,123.03436279296875,green
2011-07-22 16:27:30,2011-07-22 16:38:30,11,198.17955017089844,green
2011-07-27 02:08:30,2011-07-27 02:19:30,11,87.87738037109375,green
2011-08-02 06:12:30,2011-08-02 06:38:30,26,109.74284362792969,green
2011-08-03 13:28:30,2011-08-03 13:41:30,13,80.20663452148438,green
2011-08-04 03:53:30,2011-08-04 04:18:30,25,118.82136535644531,green
2011-08-08 18:06:30,2011-08-08 18:22:30,16,207.98681640625,green
2011-08-09 08:05:30,2011-08-09 08:25:30,20,82.4577407836914,green
2011-09-06 01:57:30,2011-09-06 02:13:30,16,170.32028198242188,green
2011-09-06 22:26:30,2011-09-06 22:59:30,33,220.7955780029297,green
2011-09-22 10:45:30,2011-09-22 11:07:30,22,166.6431121826172,green
2011-09-30 16:27:30,2011-09-30 16:38:30,11,54.833980560302734,green
2011-09-30 18:47:30,2011-09-30 19:01:30,14,166.02874755859375,green
2011-10-01 09:05:30,2011-10-01 09:18:30,13,169.1766357421875,green
2011-10-02 00:53:30,2011-10-02 01:08:30,15,71.02729797363281,green
2011-10-02 11:07:30,2011-10-02 11:20:30,13,167.2333984375,green
2011-10-02 21:50:30,2011-10-02 22:03:30,13,113.132080078125,green
2011-11-15 09:14:30,2011-11-15 09:24:30,10,114.9143295288086,green
2011-11-17 22:33:30,2011-11-17 22:47:30,14,106.22601318359375,green
2011-11-19 01:25:30,2011-11-19 01:38:30,13,139.45559692382812,green
2011-11-24 00:58:30,2011-11-24 01:09:30,11,106.92596435546875,green
2011-12-11 07:48:30,2011-12-11 07:58:30,10,41.95451354980469,green
2011-12-12 18:54:30,2011-12-12 19:07:30,13,104.4831771850586,green
2011-12-12 20:03:30,2011-12-12 20:13:30,10,181.16558837890625,green
2011-12-13 00:04:30,2011-12-13 00:14:30,10,184.984619140625,green
2011-12-24 08:35:30,2011-12-24 08:53:30,18,62.12123489379883,green
2011-12-27 04:17:30,2011-12-27 04:37:30,20,151.76625061035156,green
2011-12-28 20:21:30,2011-12-28 20:34:30,13,196.8074951171875,green
2011-12-30 05:27:30,2011-12-30 05:42:30,15,65.2809829711914,green
2012-01-12 00:56:30,2012-01-12 01:13:30,17,231.79287719726562,green
2012-01-13 09:11:30,2012-01-13 09:24:30,13,234.52371215820312,green
2012-01-19 12:48:30,2012-01-19 13:08:30,20,57.38816833496094,green
2012-01-21 13:39:30,2012-01-21 13:54:30,15,86.11905670166016,green
2012-01-23 04:15:30,2012-01-23 04:26:30,11,69.75566101074219,green
2012-01-27 18:19:30,2012-01-27 18:49:30,30,182.38209533691406,green
2012-02-18 05:13:30,2012-02-18 05:25:30,12,83.740478515625,green
2012-02-28 13:24:30,2012-02-28 13:34:30,10,65.75423431396484,green
2012-02-28 21:06:30,2012-02-28 21:18:30,12,68.60406494140625,green
2012-03-07 00:21:30,2012-03-07 00:58:30,37,305.0303649902344,green
2012-03-13 17:27:30,2012-03-13 17:57:30,30,296.50225830078125,green
2012-03-19 22:03:30,2012-03-19 22:13:30,10,84.31243896484375,green
2012-03-21 07:59:30,2012-03-21 08:11:30,12,114.66543579101562,green
2012-03-26 22:58:30,2012-03-26 23:16:30,18,60.832149505615234,green
2012-04-15 08:46:30,2012-04-15 08:59:30,13,46.27455139160156,green
2012-04-18 12:45:30,2012-04-18 12:55:30,10,62.511226654052734,green
2012-04-19 11:13:30,2012-04-19 11:30:30,17,138.99159240722656,green
2012-04-28 22:12:30,2012-04-28 22:25:30,13,225.2222900390625,green
2012-05-07 03:26:30,2012-05-07 03:37:30,11,119.48847198486328,green
2012-05-07 14:16:30,2012-05-07 14:34:30,18,44.84839630126953,green
2012-05-11 03:39:30,2012-05-11 03:52:30,13,127.41996002197266,green
2012-05-11 09:52:30,2012-05-11 10:03:30,11,95.17958068847656,green
2012-05-17 01:34:30,2012-05-17 02:10:30,36,121.6159896850586,green
2012-05-19 12:07:30,2012-05-19 12:19:30,12,160.438232421875,green
2012-05-20 13:45:30,2012-05-20 13:56:30,11,150.8399200439453,green
2012-05-20 22:33:30,2012-05-20 22:44:30,11,107.12260437011719,green
2012-06-06 20:08:30,2012-06-06 20:20:30,12,131.3986053466797,green
2012-06-08 07:15:30,2012-06-08 07:30:30,15,181.44044494628906,green
2012-06-08 16:27:30,2012-06-08 16:38:30,11,80.8730697631836,green
2012-06-28 02:14:30,2012-06-28 02:25:30,11,135.1193084716797,green
2012-06-28 06:01:30,2012-06-28 06:13:30,12,59.535491943359375,green
2012-06-28 16:12:30,2012-06-28 16:28:30,16,289.5782775878906,green
2012-06-28 21:47:30,2012-06-28 22:01:30,14,129.06393432617188,green
2012-06-29 01:25:30,2012-06-29 01:39:30,14,204.76051330566406,green
2012-06-29 06:01:30,2012-06-29 06:14:30,13,73.94979095458984,green
2012-06-29 09:22:30,2012-06-29 09:35:30,13,79.56369018554688,green
2012-06-30 00:56:30,2012-06-30 01:10:30,14,84.43341064453125,green
2012-07-01 07:17:30,2012-07-01 07:40:30,23,105.88278198242188,green
2012-07-01 19:15:30,2012-07-01 19:32:30,17,98.75779724121094,green
2012-07-02 00:30:30,2012-07-02 00:41:30,11,41.50059509277344,green
2012-07-02 18:08:30,2012-07-02 18:18:30,10,67.32708740234375,green
2012-07-03 20:43:30,2012-07-03 20:56:30,13,61.93684387207031,green
2012-07-04 16:40:30,2012-07-04 16:53:30,13,186.34323120117188,green
2012-07-05 21:47:30,2012-07-05 22:05:30,18,61.49016189575195,green
2012-07-06 23:06:30,2012-07-06 23:29:30,23,249.0582733154297,green
2012-07-22 12:26:30,2012-07-22 12:39:30,13,176.10182189941406,green
2012-07-23 02:28:30,2012-07-23 02:45:30,17,54.26266860961914,green
2012-07-27 04:01:30,2012-07-27 04:16:30,15,169.6905059814453,green
2012-07-27 17:22:30,2012-07-27 17:39:30,17,335.2801208496094,green
2012-07-28 21:12:30,2012-07-28 21:29:30,17,115.20611572265625,green
2012-07-31 22:02:30,2012-07-31 22:17:30,15,388.15264892578125,green
2012-08-13 04:09:30,2012-08-13 04:32:30,23,374.71337890625,green
2012-08-13 09:25:30,2012-08-13 09:36:30,11,124.74163818359375,green
2012-08-13 12:37:30,2012-08-13 13:04:30,27,359.10546875,green
2012-08-17 13:22:30,2012-08-17 13:32:30,10,69.58946228027344,green
2012-08-18 01:01:30,2012-08-18 01:13:30,12,81.96126556396484,green
2012-08-18 23:24:30,2012-08-18 23:36:30,12,89.06678771972656,green
2012-08-31 19:54:30,2012-08-31 20:24:30,30,75.71510314941406,green
2012-09-02 18:09:30,2012-09-02 18:25:30,16,69.97457122802734,green
2012-09-03 16:36:30,2012-09-03 16:49:30,13,117.0103530883789,green
2012-09-14 13:14:30,2012-09-14 13:27:30,13,91.13184356689453,green
2012-09-20 15:01:30,2012-09-20 15:20:30,19,65.41199493408203,green
2012-09-27 23:48:30,2012-09-28 00:24:30,36,94.16151428222656,green
2012-10-25 06:58:30,2012-10-25 07:08:30,10,96.36198425292969,green
2012-11-14 23:39:30,2012-11-14 23:49:30,10,68.7785873413086,green
2012-11-15 08:01:30,2012-11-15 08:12:30,11,95.37335205078125,green
2012-11-15 14:29:30,2012-11-15 14:43:30,14,96.7992172241211,green
2012-11-17 18:09:30,2012-11-17 18:22:30,13,125.3512191772461,green
2012-11-18 04:03:30,2012-11-18 04:24:30,21,338.6389465332031,green
2012-11-18 08:16:30,2012-11-18 08:30:30,14,216.79562377929688,green
2012-11-24 13:37:30,2012-11-24 13:52:30,15,270.3854675292969,green
2012-12-12 07:26:30,2012-12-12 07:39:30,13,155.19944763183594,green
2012-12-20 21:52:30,2012-12-20 22:14:30,22,117.86910247802734,green
2013-02-05 08:16:30,2013-02-05 08:29:30,13,188.16720581054688,green
2013-02-06 00:10:30,2013-02-06 00:20:30,10,103.76262664794922,green
2013-03-05 03:47:30,2013-03-05 03:57:30,10,50.6701545715332,green
2013-03-19 14:20:30,2013-03-19 14:30:30,10,89.36756134033203,green
2013-04-11 07:02:30,2013-04-11 07:44:30,42,249.70828247070312,green
2013-04-18 18:03:30,2013-04-18 18:23:30,20,184.76666259765625,green
2013-04-22 10:31:30,2013-04-22 10:42:30,11,52.729248046875,green
2013-04-28 21:01:30,2013-04-28 21:14:30,13,309.1533203125,green
2013-04-29 05:53:30,2013-04-29 06:07:30,14,132.22869873046875,green
2013-05-01 02:48:30,2013-05-01 02:59:30,11,82.09989929199219,green
2013-05-02 05:09:30,2013-05-02 05:24:30,15,220.41311645507812,green
2013-05-09 12:52:30,2013-05-09 13:05:30,13,283.34259033203125,green
2013-05-12 07:52:30,2013-05-12 08:03:30,11,85.3706283569336,green
2013-05-12 10:22:30,2013-05-12 10:39:30,17,143.58753967285156,green
2013-05-13 16:07:30,2013-05-13 16:24:30,17,57.181514739990234,green
2013-05-17 09:04:30,2013-05-17 09:17:30,13,49.1927490234375,green
2013-05-22 13:14:30,2013-05-22 13:41:30,27,75.28136444091797,green
2013-05-31 20:00:30,2013-05-31 20:11:30,11,105.77852630615234,green
2013-06-19 00:56:30,2013-06-19 01:12:30,16,182.5834197998047,green
2013-07-06 16:22:30,2013-07-06 16:33:30,11,65.7105941772461,green
