start_time,end_time,t3_duration,t3_max_int,default_color
2012-01-02 15:00:30,2012-01-02 15:15:30,15,56.61781311035156,green
2012-01-03 00:42:30,2012-01-03 00:53:30,11,38.87128448486328,green
2012-01-03 01:55:30,2012-01-03 02:05:30,10,30.614059448242188,green
2012-01-06 04:56:30,2012-01-06 05:07:30,11,38.203529357910156,green
2012-01-06 11:22:30,2012-01-06 11:35:30,13,100.89642333984375,green
2012-01-10 04:23:30,2012-01-10 04:34:30,11,45.31623840332031,green
2012-01-13 04:59:30,2012-01-13 05:09:30,10,55.63224792480469,green
2012-01-13 09:12:30,2012-01-13 09:29:30,17,191.2075653076172,green
2012-01-15 05:25:30,2012-01-15 05:36:30,11,51.51142883300781,green
2012-01-19 12:53:30,2012-01-19 13:08:30,15,41.17709732055664,green
2012-01-21 13:44:30,2012-01-21 13:58:30,14,56.984092712402344,green
2012-01-23 03:57:30,2012-01-23 04:07:30,10,28.313093185424805,green
2012-01-23 04:21:30,2012-01-23 04:33:30,12,68.85135650634766,green
2012-01-27 18:20:30,2012-01-27 19:05:30,45,228.154541015625,green
2012-02-17 09:19:30,2012-02-17 09:30:30,11,35.65692901611328,green
2012-02-18 05:15:30,2012-02-18 05:30:30,15,118.72857666015625,green
2012-02-28 13:26:30,2012-02-28 13:37:30,11,36.70719909667969,green
2012-02-28 21:08:30,2012-02-28 21:20:30,12,60.020172119140625,green
2012-03-05 03:53:30,2012-03-05 04:04:30,11,42.531349182128906,green
2012-03-07 00:23:30,2012-03-07 01:08:30,45,412.5724182128906,green
2012-03-10 17:48:30,2012-03-10 17:59:30,11,91.41719055175781,green
2012-03-13 17:27:30,2012-03-13 17:59:30,32,339.441650390625,green
2012-03-19 22:04:30,2012-03-19 22:20:30,16,80.61331176757812,green
2012-03-21 07:58:30,2012-03-21 08:20:30,22,159.02244567871094,green
2012-03-21 10:08:30,2012-03-21 10:18:30,10,55.276817321777344,green
2012-03-26 22:57:30,2012-03-26 23:23:30,26,68.40310668945312,green
2012-03-27 03:01:30,2012-03-27 03:16:30,15,35.95136260986328,green
2012-03-28 21:50:30,2012-03-28 22:08:30,18,118.6259765625,green
2012-04-15 08:48:30,2012-04-15 09:08:30,20,104.61212158203125,green
2012-04-16 17:38:30,2012-04-16 17:48:30,10,40.447906494140625,green
2012-04-18 12:47:30,2012-04-18 13:02:30,15,71.60807800292969,green
2012-04-19 11:15:30,2012-04-19 11:34:30,19,192.22503662109375,green
2012-04-23 17:42:30,2012-04-23 17:54:30,12,87.35271453857422,green
2012-04-28 22:14:30,2012-04-28 22:27:30,13,102.8113021850586,green
2012-05-02 19:02:30,2012-05-02 19:18:30,16,184.0790252685547,green
2012-05-07 03:27:30,2012-05-07 03:40:30,13,90.88031005859375,green
2012-05-07 14:21:30,2012-05-07 14:34:30,13,39.55375671386719,green
2012-05-09 20:57:30,2012-05-09 21:10:30,13,49.10702133178711,green
2012-05-11 03:40:30,2012-05-11 03:53:30,13,117.17101287841797,green
2012-05-11 09:56:30,2012-05-11 10:07:30,11,43.617713928222656,green
2012-05-17 01:36:30,2012-05-17 02:14:30,38,114.70986938476562,green
2012-05-19 11:40:30,2012-05-19 11:50:30,10,64.41741180419922,green
2012-05-19 12:09:30,2012-05-19 12:25:30,16,211.26576232910156,green
2012-05-20 13:47:30,2012-05-20 14:01:30,14,97.52103424072266,green
2012-05-20 22:34:30,2012-05-20 22:45:30,11,72.9217758178711,green
2012-05-26 20:54:30,2012-05-26 21:08:30,14,67.14568328857422,green
2012-06-06 20:09:30,2012-06-06 20:25:30,16,135.98971557617188,green
2012-06-07 19:31:30,2012-06-07 19:44:30,13,86.46664428710938,green
2012-06-08 07:15:30,2012-06-08 07:32:30,17,167.61404418945312,green
2012-06-28 02:14:30,2012-06-28 02:26:30,12,73.47322845458984,green
2012-06-28 06:01:30,2012-06-28 06:16:30,15,34.149070739746094,green
2012-06-28 11:24:30,2012-06-28 11:37:30,13,34.48202133178711,green
2012-06-28 16:13:30,2012-06-28 16:34:30,21,287.58123779296875,green
2012-06-28 21:49:30,2012-06-28 22:04:30,15,75.12234497070312,green
2012-06-29 01:26:30,2012-06-29 01:45:30,19,156.3097686767578,green
2012-06-29 06:02:30,2012-06-29 06:15:30,13,49.751304626464844,green
2012-06-29 09:22:30,2012-06-29 09:39:30,17,90.06503295898438,green
2012-06-30 00:59:30,2012-06-30 01:09:30,10,70.26313018798828,green
2012-07-01 07:18:30,2012-07-01 07:45:30,27,63.117454528808594,green
2012-07-01 19:16:30,2012-07-01 19:29:30,13,98.30252838134766,green
2012-07-02 05:12:30,2012-07-02 05:23:30,11,48.65735626220703,green
2012-07-02 18:10:30,2012-07-02 18:23:30,13,69.39835357666016,green
2012-07-03 20:44:30,2012-07-03 20:57:30,13,42.00328826904297,green
2012-07-04 16:40:30,2012-07-04 16:55:30,15,181.0484619140625,green
2012-07-05 21:49:30,2012-07-05 22:15:30,26,72.5102767944336,green
2012-07-06 23:06:30,2012-07-06 23:38:30,32,240.1240234375,green
2012-07-12 15:52:30,2012-07-12 16:02:30,10,76.97357940673828,green
2012-07-12 16:46:30,2012-07-12 17:12:30,26,46.930747985839844,green
2012-07-13 19:44:30,2012-07-13 19:59:30,15,129.1576385498047,green
2012-07-19 05:31:30,2012-07-19 05:49:30,18,53.3635139465332,green
2012-07-22 12:27:30,2012-07-22 12:42:30,15,94.22016906738281,green
2012-07-23 02:19:30,2012-07-23 02:49:30,30,67.90116882324219,green
2012-07-27 04:02:30,2012-07-27 04:18:30,16,145.17526245117188,green
2012-07-27 17:22:30,2012-07-27 17:42:30,20,238.56802368164062,green
2012-07-28 21:13:30,2012-07-28 21:32:30,19,94.0505599975586,green
2012-07-30 04:25:30,2012-07-30 04:36:30,11,111.20260620117188,green
2012-07-31 02:20:30,2012-07-31 02:30:30,10,73.44291687011719,green
2012-07-31 22:02:30,2012-07-31 22:23:30,21,456.5522155761719,green
2012-08-01 06:54:30,2012-08-01 07:04:30,10,51.08437728881836,green
2012-08-06 00:49:30,2012-08-06 01:00:30,11,73.66715240478516,green
2012-08-06 04:43:30,2012-08-06 04:54:30,11,67.85066223144531,green
2012-08-09 21:42:30,2012-08-09 21:55:30,13,46.317283630371094,green
2012-08-12 02:15:30,2012-08-12 02:25:30,10,77.81452178955078,green
2012-08-13 04:09:30,2012-08-13 04:39:30,30,329.1055908203125,green
2012-08-13 09:26:30,2012-08-13 09:41:30,15,177.1844482421875,green
2012-08-13 12:36:30,2012-08-13 13:13:30,37,468.9483947753906,green
2012-08-14 00:34:30,2012-08-14 00:49:30,15,61.5505485534668,green
2012-08-17 13:23:30,2012-08-17 13:35:30,12,65.07479858398438,green
2012-08-18 01:03:30,2012-08-18 01:17:30,14,55.93385314941406,green
2012-08-18 23:27:30,2012-08-18 23:40:30,13,44.92257308959961,green
2012-08-31 19:56:30,2012-08-31 20:30:30,34,76.79301452636719,green
2012-09-02 18:11:30,2012-09-02 18:28:30,17,74.32660675048828,green
