start_time,end_time,t3_duration,t3_max_int,default_color
2011-01-27 08:53:30,2011-01-27 09:13:30,20,82.63583374023438,green
2011-01-27 12:03:30,2011-01-27 12:28:30,25,159.2213897705078,green
2011-01-27 20:27:30,2011-01-27 20:45:30,18,43.28364944458008,green
2011-02-05 03:42:30,2011-02-05 03:54:30,12,130.18894958496094,green
2011-02-05 04:47:30,2011-02-05 05:00:30,13,131.6174774169922,green
2011-02-05 07:40:30,2011-02-05 07:59:30,19,62.39386749267578,green
2011-02-17 21:35:30,2011-02-17 22:00:30,25,601.2632446289062,green
2011-03-02 11:29:30,2011-03-02 11:40:30,11,55.202064514160156,green
2011-03-07 20:04:30,2011-03-07 20:41:30,37,199.05528259277344,green
2011-03-08 03:57:30,2011-03-08 04:07:30,10,45.08889389038086,green
2011-03-21 02:37:30,2011-03-21 02:52:30,15,36.759239196777344,green
2011-03-24 17:10:30,2011-03-24 17:28:30,18,38.671974182128906,green
2011-03-26 01:20:30,2011-03-26 01:32:30,12,43.859375,green
2011-03-27 14:14:30,2011-03-27 14:25:30,11,59.5477409362793,green
2011-03-31 22:15:30,2011-03-31 22:28:30,13,94.42453002929688,green
2011-04-01 03:58:30,2011-04-01 04:08:30,10,61.50257110595703,green
2011-04-04 02:52:30,2011-04-04 03:04:30,12,41.98316192626953,green
2011-04-20 20:05:30,2011-04-20 20:15:30,10,45.634334564208984,green
2011-05-15 23:34:30,2011-05-15 23:57:30,23,122.47016906738281,green
2011-05-16 16:07:30,2011-05-16 16:25:30,18,67.21733856201172,green
2011-05-16 17:17:30,2011-05-16 17:29:30,12,45.540653228759766,green
2011-05-18 18:30:30,2011-05-18 18:40:30,10,32.34375,green
2011-05-19 14:04:30,2011-05-19 14:14:30,10,38.65922546386719,green
2011-05-30 20:55:30,2011-05-30 21:08:30,13,43.91339111328125,green
2011-06-04 22:13:30,2011-06-04 22:33:30,20,42.114356994628906,green
2011-06-07 06:28:30,2011-06-07 07:15:30,47,530.9945678710938,green
2011-06-21 03:01:30,2011-06-21 03:16:30,15,101.2333984375,green
2011-06-23 12:45:30,2011-06-23 12:57:30,12,56.41603469848633,green
2011-06-24 15:49:30,2011-06-24 16:12:30,23,185.6083984375,green
2011-06-25 07:43:30,2011-06-25 07:56:30,13,52.398067474365234,green
2011-06-25 10:28:30,2011-06-25 10:39:30,11,121.65714263916016,green
2011-07-03 00:09:30,2011-07-03 00:33:30,24,133.53054809570312,green
2011-07-04 18:36:30,2011-07-04 18:57:30,21,41.8636474609375,green
2011-07-07 20:27:30,2011-07-07 20:47:30,20,75.60084533691406,green
2011-07-08 03:01:30,2011-07-08 03:25:30,24,199.534912109375,green
2011-07-08 11:49:30,2011-07-08 11:59:30,10,41.68403244018555,green
2011-07-12 15:40:30,2011-07-12 16:05:30,25,88.23041534423828,green
2011-07-16 13:14:30,2011-07-16 13:29:30,15,89.11860656738281,green
2011-07-16 17:58:30,2011-07-16 18:22:30,24,145.44688415527344,green
2011-07-30 12:19:30,2011-07-30 12:29:30,10,56.524349212646484,green
2011-07-31 19:07:30,2011-07-31 19:26:30,19,107.8525390625,green
2011-08-02 06:20:30,2011-08-02 06:48:30,28,211.8174285888672,green
2011-08-03 13:28:30,2011-08-03 13:55:30,27,104.08137512207031,green
2011-08-04 03:58:30,2011-08-04 04:35:30,37,100.58611297607422,green
2011-08-08 18:07:30,2011-08-08 18:31:30,24,249.19125366210938,green
2011-08-09 08:07:30,2011-08-09 08:39:30,32,162.81948852539062,green
2011-08-10 10:36:30,2011-08-10 10:46:30,10,76.71162414550781,green
2011-08-23 10:42:30,2011-08-23 10:57:30,15,84.8323745727539,green
2011-08-30 11:49:30,2011-08-30 12:06:30,17,114.39631652832031,green
2011-08-30 22:02:30,2011-08-30 22:14:30,12,41.19084930419922,green
2011-09-02 18:38:30,2011-09-02 18:53:30,15,107.48685455322266,green
2011-09-03 02:53:30,2011-09-03 03:07:30,14,66.3515396118164,green
2011-09-06 02:01:30,2011-09-06 02:26:30,25,175.95419311523438,green
2011-09-06 22:30:30,2011-09-06 22:59:30,29,127.87801361083984,green
2011-09-13 08:11:30,2011-09-13 08:24:30,13,69.845703125,green
2011-09-13 12:28:30,2011-09-13 12:42:30,14,56.95100402832031,green
2011-09-22 10:48:30,2011-09-22 11:15:30,27,142.62579345703125,green
2011-09-24 19:15:30,2011-09-24 19:25:30,10,48.53160095214844,green
2011-09-29 12:47:30,2011-09-29 13:01:30,14,61.55403518676758,green
2011-09-30 16:36:30,2011-09-30 16:47:30,11,46.324710845947266,green
2011-09-30 18:49:30,2011-09-30 19:01:30,12,94.60215759277344,green
2011-10-01 09:10:30,2011-10-01 09:29:30,19,131.26910400390625,green
2011-10-01 09:53:30,2011-10-01 10:08:30,15,65.31769561767578,green
2011-10-02 11:10:30,2011-10-02 11:30:30,20,156.31796264648438,green
2011-10-02 16:34:30,2011-10-02 16:47:30,13,87.63321685791016,green
2011-10-02 21:53:30,2011-10-02 22:17:30,24,164.49826049804688,green
2011-10-14 10:29:30,2011-10-14 10:40:30,11,58.477684020996094,green
2011-10-17 14:09:30,2011-10-17 14:19:30,10,88.01582336425781,green
2011-10-21 13:12:30,2011-10-21 13:29:30,17,177.97830200195312,green
2011-11-09 13:29:30,2011-11-09 13:46:30,17,57.82965087890625,green
2011-11-15 09:15:30,2011-11-15 09:33:30,18,112.36746215820312,green
2011-11-17 22:39:30,2011-11-17 22:53:30,14,54.17090606689453,green
2011-11-19 01:31:30,2011-11-19 01:53:30,22,46.90449142456055,green
2011-11-22 01:49:30,2011-11-22 02:05:30,16,174.6160888671875,green
