start_time,end_time,t3_duration,t3_max_int,default_color
2011-12-30 05:37:30,2011-12-30 05:58:30,21,45.69393539428711,green
2011-12-31 17:20:30,2011-12-31 17:36:30,16,40.60210418701172,green
2012-01-03 00:46:30,2012-01-03 00:57:30,11,33.60383987426758,green
2012-01-03 01:59:30,2012-01-03 02:18:30,19,29.940540313720703,green
2012-01-06 11:30:30,2012-01-06 11:53:30,23,40.05397033691406,green
2012-01-13 09:18:30,2012-01-13 09:36:30,18,57.0890007019043,green
2012-01-23 04:36:30,2012-01-23 04:53:30,17,30.933679580688477,green
2012-01-27 18:24:30,2012-01-27 19:21:30,57,233.69219970703125,green
2012-02-07 04:02:30,2012-02-07 04:14:30,12,32.05014419555664,green
2012-02-16 10:38:30,2012-02-16 10:53:30,15,43.54009246826172,green
2012-02-18 05:22:30,2012-02-18 05:46:30,24,51.972198486328125,green
2012-03-07 00:28:30,2012-03-07 01:27:30,59,437.4021911621094,green
2012-03-10 17:53:30,2012-03-10 18:11:30,18,75.78105163574219,green
2012-03-13 17:30:30,2012-03-13 18:14:30,44,213.17030334472656,green
2012-03-17 20:45:30,2012-03-17 21:01:30,16,83.34261322021484,green
2012-03-19 22:09:30,2012-03-19 22:40:30,31,85.82167053222656,green
2012-03-27 03:14:30,2012-03-27 03:31:30,17,33.288612365722656,green
2012-03-28 21:58:30,2012-03-28 22:22:30,24,88.85149383544922,green
2012-04-15 08:59:30,2012-04-15 09:20:30,21,56.10887145996094,green
2012-04-23 17:46:30,2012-04-23 18:14:30,28,61.17282485961914,green
2012-04-28 01:41:30,2012-04-28 02:00:30,19,40.04072952270508,green
2012-04-30 07:51:30,2012-04-30 08:02:30,11,45.75346374511719,green
2012-05-02 19:07:30,2012-05-02 19:29:30,22,93.49432373046875,green
2012-05-11 03:48:30,2012-05-11 03:59:30,11,36.19953536987305,green
2012-05-17 01:44:30,2012-05-17 02:27:30,43,123.3980484008789,green
2012-05-26 21:04:30,2012-05-26 21:16:30,12,35.95973587036133,green
2012-06-05 05:44:30,2012-06-05 06:10:30,26,44.00343322753906,green
2012-06-06 20:17:30,2012-06-06 20:31:30,14,38.327552795410156,green
2012-06-08 07:20:30,2012-06-08 07:48:30,28,93.1430892944336,green
2012-06-28 16:21:30,2012-06-28 16:40:30,19,53.6484489440918,green
2012-07-01 19:19:30,2012-07-01 19:33:30,14,35.31414794921875,green
2012-07-04 16:42:30,2012-07-04 17:07:30,25,83.64942169189453,green
2012-07-06 23:15:30,2012-07-07 00:05:30,50,77.49211883544922,green
2012-07-12 17:07:30,2012-07-12 17:26:30,19,28.604148864746094,green
2012-07-16 14:19:30,2012-07-16 14:44:30,25,90.44668579101562,green
2012-07-16 18:57:30,2012-07-16 19:15:30,18,154.52487182617188,green
2012-07-16 19:28:30,2012-07-16 19:55:30,27,75.9808578491211,green
2012-07-16 20:01:30,2012-07-16 20:13:30,12,74.97523498535156,green
2012-07-17 14:47:30,2012-07-17 15:10:30,23,64.6299819946289,green
2012-07-19 05:37:30,2012-07-19 06:19:30,42,130.73675537109375,green
2012-07-23 12:21:30,2012-07-23 12:39:30,18,40.415557861328125,green
2012-07-27 17:34:30,2012-07-27 17:48:30,14,46.170143127441406,green
2012-07-31 22:02:30,2012-07-31 22:36:30,34,181.73812866210938,green
2012-08-09 21:51:30,2012-08-09 22:06:30,15,32.801761627197266,green
2012-08-13 04:09:30,2012-08-13 04:49:30,40,88.06684875488281,green
2012-08-13 09:34:30,2012-08-13 09:56:30,22,45.974246978759766,green
2012-08-13 12:37:30,2012-08-13 13:31:30,54,157.29722595214844,green
2012-08-26 23:32:30,2012-08-26 23:43:30,11,30.46354103088379,green
2012-08-28 04:20:30,2012-08-28 04:40:30,20,39.91370391845703,green
2012-08-31 20:09:30,2012-08-31 20:23:30,14,30.210079193115234,green
2012-09-14 13:23:30,2012-09-14 13:52:30,29,49.76852798461914,green
2012-09-27 23:44:30,2012-09-28 00:59:30,15,67.30060577392578,green
2012-10-04 14:41:30,2012-10-04 14:57:30,16,48.84001159667969,green
2012-10-09 07:08:30,2012-10-09 07:20:30,12,97.85179138183594,green
2012-10-09 10:13:30,2012-10-09 10:26:30,13,73.63255310058594,green
2012-11-08 02:34:30,2012-11-08 02:48:30,14,35.917049407958984,green
2012-11-11 02:43:30,2012-11-11 03:02:30,19,37.103965759277344,green
2012-11-15 22:09:30,2012-11-15 22:37:30,28,65.01227569580078,green
2012-11-17 18:16:30,2012-11-17 18:39:30,23,66.39322662353516,green
2012-11-18 04:10:30,2012-11-18 04:40:30,30,89.60228729248047,green
2012-11-20 12:48:30,2012-11-20 13:08:30,20,71.04601287841797,green
2012-11-24 13:43:30,2012-11-24 14:36:30,53,104.34980773925781,green
2012-12-20 22:09:30,2012-12-20 22:40:30,31,48.06816101074219,green
2013-01-27 03:06:30,2013-01-27 03:25:30,19,70.64014434814453,green
2013-02-05 08:38:30,2013-02-05 08:53:30,15,52.346500396728516,green
2013-02-06 00:18:30,2013-02-06 00:31:30,13,34.04826354980469,green
2013-02-27 00:41:30,2013-02-27 00:59:30,18,49.954463958740234,green
2013-04-11 07:17:30,2013-04-11 07:56:30,39,134.71551513671875,green
2013-04-28 21:10:30,2013-04-28 21:22:30,12,59.889244079589844,green
2013-04-29 06:01:30,2013-04-29 06:12:30,11,36.553157806396484,green
2013-05-02 05:09:30,2013-05-02 05:45:30,36,242.6746368408203,green
2013-05-09 12:58:30,2013-05-09 13:16:30,18,58.75679016113281,green
2013-05-09 15:52:30,2013-05-09 16:03:30,11,31.853660583496094,green
2013-05-12 10:30:30,2013-05-12 10:47:30,17,82.60664367675781,green
2013-05-17 09:13:30,2013-05-17 09:31:30,18,52.28482437133789,green
2013-05-22 13:24:30,2013-05-22 14:22:30,58,66.57415771484375,green
2013-06-10 14:35:30,2013-06-10 14:46:30,11,38.00250244140625,green
2013-06-19 07:39:30,2013-06-19 07:51:30,12,63.78131866455078,green
2013-06-22 17:19:30,2013-06-22 17:33:30,14,72.14169311523438,green
2013-07-11 18:01:30,2013-07-11 18:14:30,13,59.46369552612305,green
2013-07-28 06:09:30,2013-07-28 06:19:30,10,62.19804000854492,green
2013-08-05 20:27:30,2013-08-05 20:38:30,11,68.25521087646484,green
2013-08-06 01:57:30,2013-08-06 02:18:30,21,56.62186050415039,green
2013-08-17 19:02:30,2013-08-17 19:24:30,22,50.81163787841797,green
2013-08-23 00:34:30,2013-08-23 00:49:30,15,39.83763122558594,green
2013-10-11 07:38:30,2013-10-11 07:56:30,18,32.373146057128906,green
2013-10-13 00:45:30,2013-10-13 01:08:30,23,64.58322143554688,green
2013-10-20 08:42:30,2013-10-20 09:28:30,46,152.10394287109375,green
2013-10-22 21:33:30,2013-10-22 21:49:30,16,36.780426025390625,green
2013-10-28 15:18:30,2013-10-28 15:49:30,31,93.98049926757812,green
2013-11-04 05:28:30,2013-11-04 05:52:30,24,58.1754150390625,green
2013-11-07 00:09:30,2013-11-07 00:25:30,16,59.69327163696289,green
2013-11-12 08:21:30,2013-11-12 08:31:30,10,32.73577880859375,green
2013-11-12 21:48:30,2013-11-12 22:08:30,20,81.71250915527344,green
2013-11-13 04:55:30,2013-11-13 05:11:30,16,49.13791275024414,green
2013-11-18 19:42:30,2013-11-18 20:01:30,19,43.34025192260742,green
2013-12-01 20:04:30,2013-12-01 20:22:30,18,46.228546142578125,green
2013-12-07 07:30:30,2013-12-07 08:20:30,50,101.35137939453125,green
2013-12-15 08:23:30,2013-12-15 08:43:30,20,64.9643783569336,green
2013-12-28 17:36:30,2013-12-28 17:59:30,23,49.71508026123047,green
2013-12-29 05:57:30,2013-12-29 06:20:30,23,103.5656967163086,green
2013-12-29 07:58:30,2013-12-29 08:32:30,34,202.43777465820312,green
2013-12-31 19:06:30,2013-12-31 19:20:30,14,70.18205261230469,green
2013-12-31 19:27:30,2013-12-31 19:39:30,12,47.77800369262695,green
2014-01-06 08:03:30,2014-01-06 08:27:30,24,39.90886688232422,green
2014-01-07 18:12:30,2014-01-07 19:20:30,8,149.68946838378906,green
2014-01-26 10:15:30,2014-01-26 10:45:30,30,91.98351287841797,green
2014-01-28 15:37:30,2014-01-28 16:12:30,35,56.635414123535156,green
2014-02-08 19:28:30,2014-02-08 19:45:30,17,89.57008361816406,green
2014-02-16 09:28:30,2014-02-16 10:16:30,48,155.3966064453125,green
2014-02-16 13:59:30,2014-02-16 14:25:30,26,56.9174919128418,green
2014-02-16 19:35:30,2014-02-16 19:51:30,16,29.094173431396484,green
2014-02-17 02:57:30,2014-02-17 03:38:30,41,115.38429260253906,green
2014-02-20 07:59:30,2014-02-20 08:36:30,37,95.87850952148438,green
2014-02-25 01:02:30,2014-02-25 01:33:30,31,54.867958068847656,green
2014-03-04 18:49:30,2014-03-04 19:02:30,13,34.138885498046875,green
2014-03-05 04:51:30,2014-03-05 05:06:30,15,33.67373275756836,green
2014-03-13 00:49:30,2014-03-13 01:09:30,20,107.9554443359375,green
2014-03-28 19:27:30,2014-03-28 19:42:30,15,54.327571868896484,green
2014-03-29 18:01:30,2014-03-29 18:20:30,19,39.84474563598633,green
2014-04-20 13:51:30,2014-04-20 14:09:30,18,55.505035400390625,green
2014-05-05 12:25:30,2014-05-05 12:53:30,28,42.52934646606445,green
2014-05-07 16:25:30,2014-05-07 16:37:30,12,33.4437255859375,green
2014-05-18 11:26:30,2014-05-18 11:38:30,12,40.391075134277344,green
2014-05-29 09:05:30,2014-05-29 09:19:30,14,28.445117950439453,green
2014-06-09 00:27:30,2014-06-09 00:50:30,23,65.35768127441406,green
2014-06-12 13:29:30,2014-06-12 13:43:30,14,34.71277618408203,green
2014-06-12 22:05:30,2014-06-12 22:19:30,14,35.46308898925781,green
2014-07-05 22:48:30,2014-07-05 23:05:30,17,35.33803176879883,green
2014-07-11 09:27:30,2014-07-11 09:42:30,15,36.776039123535156,green
2014-07-26 18:24:30,2014-07-26 18:35:30,11,67.05912780761719,green
2014-08-01 18:19:30,2014-08-01 18:43:30,24,54.4409065246582,green
2014-08-03 12:31:30,2014-08-03 12:44:30,13,34.73665237426758,green
2014-08-04 03:02:30,2014-08-04 03:20:30,18,38.21873092651367,green
2014-08-10 21:40:30,2014-08-10 21:55:30,15,77.85066223144531,green
2014-08-21 09:02:30,2014-08-21 09:37:30,35,51.0894775390625,green
2014-09-01 11:28:30,2014-09-01 11:44:30,16,43.49943542480469,green
2014-09-10 17:37:30,2014-09-10 19:03:30,26,206.28245544433594,green
2014-09-15 18:22:30,2014-09-15 18:54:30,32,138.74020385742188,green
2014-09-16 11:31:30,2014-09-16 11:45:30,14,33.48664093017578,green
2014-09-20 22:51:30,2014-09-20 23:03:30,12,51.66175842285156,green
2014-09-24 21:12:30,2014-09-24 21:45:30,33,50.36701202392578,green
2014-10-22 17:12:30,2014-10-22 17:24:30,12,39.574668884277344,green
2014-12-05 06:14:30,2014-12-05 06:43:30,29,40.30140686035156,green
2014-12-13 14:43:30,2014-12-13 15:41:30,58,99.26195526123047,green
2014-12-17 04:45:30,2014-12-17 04:58:30,13,61.662879943847656,green
2014-12-17 05:04:30,2014-12-17 05:26:30,22,55.290706634521484,green
2014-12-18 22:28:30,2014-12-18 22:38:30,10,64.51467895507812,green
2014-12-25 09:04:30,2014-12-25 09:24:30,20,35.3585319519043,green
2014-12-26 05:57:30,2014-12-26 06:30:30,33,90.57968139648438,green
2014-12-26 22:12:30,2014-12-26 22:26:30,14,29.456459045410156,green
2015-01-12 15:36:30,2015-01-12 15:57:30,21,40.377166748046875,green
2015-01-14 10:53:30,2015-01-14 11:10:30,17,41.924747467041016,green
2015-01-23 05:44:30,2015-01-23 05:57:30,13,52.65407943725586,green
2015-03-09 10:27:30,2015-03-09 10:45:30,18,32.48373794555664,green
2015-03-18 15:01:30,2015-03-18 15:13:30,12,78.17975616455078,green
2015-05-13 08:08:30,2015-05-13 08:24:30,16,68.24252319335938,green
2015-05-13 23:58:30,2015-05-14 00:11:30,13,48.54716873168945,green
2015-06-15 17:49:30,2015-06-15 18:05:30,16,30.253189086914062,green
2015-06-25 08:30:30,2015-06-25 09:18:30,48,60.32638168334961,green
2015-06-28 14:22:30,2015-06-28 14:37:30,15,59.20479965209961,green
2015-07-14 00:29:30,2015-07-14 00:40:30,11,58.169281005859375,green
2015-07-23 19:37:30,2015-07-23 19:51:30,14,49.523616790771484,green
2015-08-07 14:17:30,2015-08-07 14:27:30,10,55.94628143310547,green
2015-08-10 06:21:30,2015-08-10 06:32:30,11,33.414642333984375,green
2015-08-16 17:25:30,2015-08-16 17:35:30,10,30.141700744628906,green
2015-08-24 07:44:30,2015-08-24 08:00:30,16,32.948326110839844,green
2015-08-25 22:11:30,2015-08-25 22:36:30,25,62.519554138183594,green
2015-08-26 17:43:30,2015-08-26 17:53:30,10,45.09962844848633,green
2015-08-27 03:14:30,2015-08-27 03:31:30,17,52.83491516113281,green
2015-08-28 06:38:30,2015-08-28 06:48:30,10,38.434356689453125,green
2015-09-17 01:54:30,2015-09-17 02:09:30,15,35.276817321777344,green
2015-09-20 18:11:30,2015-09-20 18:37:30,26,36.5774040222168,green
2015-09-29 19:33:30,2015-09-29 19:55:30,22,38.900447845458984,green
2015-10-25 06:07:30,2015-10-25 06:22:30,15,53.11392593383789,green
2015-11-04 13:53:30,2015-11-04 14:45:30,52,153.77862548828125,green
2015-12-16 06:00:30,2015-12-16 06:18:30,18,52.9911994934082,green
2015-12-16 08:53:30,2015-12-16 09:05:30,12,32.062294006347656,green
2015-12-17 21:15:30,2015-12-17 21:56:30,41,52.975494384765625,green
2015-12-28 11:57:30,2015-12-28 12:08:30,11,46.96614456176758,green
2016-01-01 05:08:30,2016-01-01 05:28:30,20,92.27283477783203,green
2016-01-01 23:42:30,2016-01-01 23:56:30,14,90.70132446289062,green
2016-01-28 07:08:30,2016-01-28 07:52:30,44,65.69920349121094,green
2016-01-28 12:18:30,2016-01-28 12:33:30,15,30.214401245117188,green
2016-01-28 22:13:30,2016-01-28 22:35:30,22,35.36891174316406,green
2016-01-29 08:38:30,2016-01-29 08:55:30,17,33.25823974609375,green
2016-02-12 06:51:30,2016-02-12 07:07:30,16,30.48479461669922,green
2016-03-06 05:06:30,2016-03-06 05:38:30,32,65.08547973632812,green
2016-03-08 06:02:30,2016-03-08 06:29:30,27,59.90451431274414,green
2016-03-10 19:00:30,2016-03-10 19:14:30,14,30.80972671508789,green
2016-03-16 06:48:30,2016-03-16 07:35:30,47,127.91887664794922,green
2016-03-18 03:19:30,2016-03-18 03:35:30,16,48.02445983886719,green
2016-03-18 23:14:30,2016-03-18 23:38:30,24,54.289276123046875,green
2016-04-16 20:02:30,2016-04-16 20:19:30,17,70.0809326171875,green
2016-05-04 13:55:30,2016-05-04 14:24:30,29,49.63616180419922,green
2016-05-07 14:10:30,2016-05-07 14:29:30,19,42.63749694824219,green
2016-05-21 14:06:30,2016-05-21 14:32:30,26,149.84152221679688,green
2016-05-22 09:26:30,2016-05-22 09:41:30,15,60.48956298828125,green
2016-05-24 08:36:30,2016-05-24 08:48:30,12,30.022933959960938,green
2016-05-24 21:08:30,2016-05-24 21:26:30,18,44.1276969909668,green
2016-05-26 14:05:30,2016-05-26 14:15:30,10,33.497047424316406,green
2016-07-08 14:47:30,2016-07-08 14:59:30,12,49.5375862121582,green
2016-07-16 21:12:30,2016-07-16 21:26:30,14,38.68617630004883,green
2016-07-18 08:28:30,2016-07-18 08:39:30,11,39.317962646484375,green
2016-07-20 22:10:30,2016-07-20 22:41:30,31,142.12217712402344,green
2016-07-22 18:02:30,2016-07-22 18:14:30,12,37.95408630371094,green
2016-07-23 05:17:30,2016-07-23 05:36:30,19,52.3682861328125,green
2016-07-25 13:27:30,2016-07-25 13:54:30,27,64.0013198852539,green
2016-07-25 14:22:30,2016-07-25 14:49:30,27,61.41588592529297,green
2016-08-03 17:19:30,2016-08-03 17:47:30,28,61.19696044921875,green
2016-08-04 16:46:30,2016-08-04 17:01:30,15,38.79151153564453,green
2016-08-08 15:57:30,2016-08-08 16:18:30,21,62.68182373046875,green
2016-09-29 15:47:30,2016-09-29 16:10:30,23,114.3744125366211,green
2016-12-10 02:41:30,2016-12-10 02:54:30,13,93.52330780029297,green
2016-12-23 03:27:30,2016-12-23 03:37:30,10,68.13078308105469,green
2016-12-23 04:00:30,2016-12-23 04:12:30,12,92.03653717041016,green
