start_time,end_time,t3_duration,t3_max_int,default_color
2011-03-07 20:10:30,2011-03-07 21:04:30,54,45.08329772949219,green
2011-04-03 19:13:30,2011-04-03 19:26:30,13,57.952301025390625,green
2011-05-15 23:47:30,2011-05-16 00:17:30,30,32.37518310546875,green
2011-06-07 06:32:30,2011-06-07 07:38:30,6,90.60755157470703,green
2011-06-23 13:09:30,2011-06-23 13:33:30,24,33.86707305908203,green
2011-06-24 16:04:30,2011-06-24 16:26:30,22,33.9581298828125,green
2011-07-16 18:17:30,2011-07-16 18:32:30,15,34.71319580078125,green
2011-07-31 19:15:30,2011-07-31 19:47:30,32,52.329750061035156,green
2011-08-02 06:29:30,2011-08-02 07:14:30,45,136.63584899902344,green
2011-08-08 18:15:30,2011-08-08 18:56:30,41,51.25837707519531,green
2011-08-09 08:18:30,2011-08-09 08:29:30,11,38.74142074584961,green
2011-09-06 02:09:30,2011-09-06 02:42:30,33,51.362483978271484,green
2011-09-13 12:41:30,2011-09-13 13:13:30,32,35.33699035644531,green
2011-11-11 07:07:30,2011-11-11 07:48:30,41,56.28745651245117,green
2011-11-24 01:06:30,2011-11-24 02:00:30,54,82.87849426269531,green
2011-11-25 14:17:30,2011-11-25 14:56:30,39,43.05934524536133,green
2011-12-24 12:18:30,2011-12-24 12:40:30,22,40.58498764038086,green
2012-01-23 04:11:30,2012-01-23 04:28:30,17,28.889955520629883,green
2012-01-23 04:34:30,2012-01-23 05:15:30,41,33.668556213378906,green
2012-01-27 18:27:30,2012-01-27 19:23:30,56,102.3558120727539,green
2012-03-13 17:34:30,2012-03-13 18:40:30,6,140.70741271972656,green
2012-03-19 22:18:30,2012-03-19 22:48:30,30,58.10923385620117,green
2012-04-30 08:03:30,2012-04-30 08:16:30,13,30.689985275268555,green
2012-05-17 01:51:30,2012-05-17 02:48:30,57,106.59722900390625,green
2012-05-26 21:22:30,2012-05-26 22:02:30,40,36.30338668823242,green
2012-06-08 07:28:30,2012-06-08 07:44:30,16,37.15214538574219,green
2012-07-04 16:49:30,2012-07-04 17:24:30,35,51.64669418334961,green
2012-07-06 23:22:30,2012-07-07 00:05:30,43,55.6761360168457,green
2012-07-19 05:38:30,2012-07-19 07:13:30,35,118.61457061767578,green
2012-07-31 22:16:30,2012-07-31 22:32:30,16,38.09311294555664,green
2012-08-01 07:17:30,2012-08-01 07:38:30,21,41.960548400878906,green
2012-08-13 12:49:30,2012-08-13 13:37:30,48,49.51839065551758,green
2012-11-15 22:16:30,2012-11-15 22:49:30,33,46.965206146240234,green
2012-12-20 22:21:30,2012-12-20 22:34:30,13,28.619726181030273,green
2013-04-11 07:31:30,2013-04-11 08:02:30,31,44.40885925292969,green
2013-05-02 05:17:30,2013-05-02 06:02:30,45,102.66696166992188,green
2013-05-12 10:37:30,2013-05-12 10:58:30,21,32.94423294067383,green
2013-05-22 13:43:30,2013-05-22 14:45:30,2,71.21824645996094,green
2013-08-17 19:13:30,2013-08-17 19:39:30,26,43.81536865234375,green
2013-10-20 08:52:30,2013-10-20 09:28:30,36,37.594451904296875,green
2013-11-12 21:57:30,2013-11-12 22:07:30,10,27.692129135131836,green
2013-12-15 08:32:30,2013-12-15 09:03:30,31,48.92699432373047,green
2013-12-29 06:04:30,2013-12-29 06:19:30,15,31.960636138916016,green
2013-12-29 08:03:30,2013-12-29 08:42:30,39,56.9690055847168,green
2014-01-07 18:17:30,2014-01-07 19:30:30,13,102.80464172363281,green
2014-02-08 19:23:30,2014-02-08 19:40:30,17,57.7884407043457,green
2014-02-16 09:39:30,2014-02-16 10:31:30,52,47.29547882080078,green
2014-02-17 03:10:30,2014-02-17 03:43:30,33,36.428184509277344,green
2014-02-20 08:08:30,2014-02-20 08:52:30,44,41.745243072509766,green
2014-04-20 14:00:30,2014-04-20 14:46:30,46,42.88946533203125,green
2014-06-09 00:36:30,2014-06-09 01:01:30,25,34.89948654174805,green
2014-09-10 17:51:30,2014-09-10 19:14:30,23,50.64060592651367,green
2014-09-15 18:26:30,2014-09-15 19:15:30,49,94.86766052246094,green
2014-12-13 15:05:30,2014-12-13 15:32:30,27,31.431900024414062,green
2015-06-18 01:33:30,2015-06-18 01:48:30,15,29.883359909057617,green
2015-06-25 08:34:30,2015-06-25 09:19:30,45,52.79216766357422,green
2015-06-25 09:33:30,2015-06-25 09:51:30,18,34.179847717285156,green
2015-08-07 14:16:30,2015-08-07 14:27:30,11,33.75465393066406,green
2015-08-08 05:40:30,2015-08-08 06:08:30,28,32.8818359375,green
2015-08-28 06:48:30,2015-08-28 07:08:30,20,30.823591232299805,green
2015-09-19 17:36:30,2015-09-19 17:57:30,21,32.23739242553711,green
2015-09-20 18:14:30,2015-09-20 19:04:30,50,38.72172546386719,green
2015-09-28 08:09:30,2015-09-28 08:22:30,13,32.749061584472656,green
2015-11-04 14:03:30,2015-11-04 15:11:30,8,64.86188507080078,green
2015-12-11 17:58:30,2015-12-11 18:13:30,15,57.19992446899414,green
2016-01-01 05:24:30,2016-01-01 05:35:30,11,40.529388427734375,green
2016-01-28 07:29:30,2016-01-28 08:04:30,35,36.54701614379883,green
2016-03-16 07:04:30,2016-03-16 07:50:30,46,38.86855697631836,green
2016-05-04 14:11:30,2016-05-04 14:47:30,36,30.74968147277832,green
2016-05-29 09:47:30,2016-05-29 10:14:30,27,32.778900146484375,green
2016-07-20 22:12:30,2016-07-20 22:47:30,35,45.4290771484375,green
2016-07-21 13:14:30,2016-07-21 13:29:30,15,35.18529510498047,green
2016-08-04 15:48:30,2016-08-04 16:01:30,13,57.38803482055664,green
