start_time,end_time,t3_duration,t3_max_int,default_color
2012-01-23 04:36:30,2012-01-23 05:05:30,29,31.769424438476562,red
2012-01-27 18:26:30,2012-01-27 19:23:30,57,136.51194763183594,red
2012-03-07 00:38:30,2012-03-07 01:14:30,36,475.9812927246094,red
2012-03-10 15:17:30,2012-03-10 15:27:30,10,42.249183654785156,green
2012-03-10 17:57:30,2012-03-10 18:12:30,15,42.762577056884766,green
2012-03-10 19:10:30,2012-03-10 19:22:30,12,60.64949417114258,green
2012-03-13 17:33:30,2012-03-13 18:32:30,59,143.1152801513672,red
2012-03-17 20:46:30,2012-03-17 21:09:30,23,55.16986846923828,green
2012-03-19 22:14:30,2012-03-19 22:44:30,30,63.46240997314453,green
2012-04-23 17:49:30,2012-04-23 18:09:30,20,36.15140914916992,green
2012-04-28 01:46:30,2012-04-28 02:03:30,17,81.94000244140625,green
2012-05-02 19:14:30,2012-05-02 19:30:30,16,35.7924690246582,green
2012-05-17 01:49:30,2012-05-17 02:33:30,44,88.15351867675781,red
2012-05-26 21:14:30,2012-05-26 21:48:30,34,29.960765838623047,blue
2012-06-08 07:24:30,2012-06-08 07:57:30,33,64.64895629882812,green
2012-07-01 07:29:30,2012-07-01 07:39:30,10,28.456079483032227,green
2012-07-04 16:44:30,2012-07-04 17:14:30,30,58.562965393066406,green
2012-07-06 23:19:30,2012-07-07 00:06:30,47,53.648292541503906,red
2012-07-16 14:15:30,2012-07-16 14:51:30,36,70.54539489746094,green
2012-07-16 18:39:30,2012-07-16 18:49:30,10,39.872982025146484,green
2012-07-16 19:25:30,2012-07-16 19:50:30,25,73.44591522216797,green
2012-07-19 05:38:30,2012-07-19 06:54:30,16,159.28713989257812,red
2012-07-23 12:23:30,2012-07-23 12:42:30,19,33.55751037597656,red
2012-07-31 22:04:30,2012-07-31 22:38:30,34,69.95926666259766,green
2012-08-01 07:17:30,2012-08-01 07:38:30,21,54.63080978393555,green
2012-08-13 04:18:30,2012-08-13 04:55:30,37,40.20002746582031,green
2012-08-13 09:44:30,2012-08-13 09:56:30,12,28.64249038696289,green
2012-08-13 12:38:30,2012-08-13 13:34:30,56,82.44438171386719,green
2012-08-28 04:24:30,2012-08-28 04:45:30,21,42.351261138916016,green
2012-08-29 10:04:30,2012-08-29 10:34:30,30,42.970184326171875,green
2012-09-28 00:23:30,2012-09-28 01:11:30,48,115.30923461914062,blue
2012-10-09 07:08:30,2012-10-09 07:20:30,12,86.3192138671875,green
2012-11-15 22:11:30,2012-11-15 22:52:30,41,57.004051208496094,green
2012-11-17 18:20:30,2012-11-17 18:34:30,14,33.11453628540039,green
2012-11-18 04:15:30,2012-11-18 04:36:30,21,46.97593688964844,green
2012-11-20 12:50:30,2012-11-20 13:05:30,15,33.0329704284668,green
2012-11-24 13:55:30,2012-11-24 14:27:30,32,33.7137565612793,green
2012-12-20 22:12:30,2012-12-20 22:46:30,34,40.11482238769531,green
2013-01-18 00:04:30,2013-01-18 00:14:30,10,56.608009338378906,green
2013-04-11 07:24:30,2013-04-11 08:01:30,37,71.78193664550781,red
2013-05-02 05:09:30,2013-05-02 05:52:30,43,242.36431884765625,green
2013-05-12 10:33:30,2013-05-12 10:53:30,20,54.33173751831055,green
2013-05-22 13:40:30,2013-05-22 14:31:30,51,69.2022476196289,red
2013-07-28 06:09:30,2013-07-28 06:25:30,16,54.97876739501953,green
2013-08-17 19:06:30,2013-08-17 19:41:30,35,63.21361541748047,green
2013-10-20 08:44:30,2013-10-20 09:34:30,50,70.84071350097656,green
2013-11-04 05:38:30,2013-11-04 06:02:30,24,35.453086853027344,green
2013-11-07 00:09:30,2013-11-07 00:26:30,17,60.04230880737305,blue
2013-11-12 21:53:30,2013-11-12 22:07:30,14,30.510929107666016,green
2013-11-18 19:48:30,2013-11-18 19:59:30,11,31.329172134399414,blue
2013-12-07 07:37:30,2013-12-07 08:12:30,35,45.3289794921875,green
2013-12-15 08:26:30,2013-12-15 08:53:30,27,52.92002868652344,green
2013-12-28 17:42:30,2013-12-28 18:06:30,24,35.960121154785156,red
2013-12-29 06:01:30,2013-12-29 06:29:30,28,62.15195846557617,green
2013-12-29 08:01:30,2013-12-29 08:41:30,40,109.04114532470703,green
2013-12-31 19:27:30,2013-12-31 19:42:30,15,33.09357833862305,green
2014-01-07 18:15:30,2014-01-07 19:24:30,9,112.20023345947266,red
2014-01-26 10:21:30,2014-01-26 10:42:30,21,46.30393600463867,green
2014-02-08 19:24:30,2014-02-08 19:46:30,22,78.10770416259766,green
2014-02-16 09:33:30,2014-02-16 10:27:30,54,80.53873443603516,green
2014-02-16 14:04:30,2014-02-16 14:34:30,30,35.22481918334961,green
2014-02-17 03:04:30,2014-02-17 03:41:30,37,59.922576904296875,green
2014-02-20 08:02:30,2014-02-20 08:38:30,36,54.12506103515625,red
2014-02-25 01:06:30,2014-02-25 01:33:30,27,62.280662536621094,red
2014-03-13 00:52:30,2014-03-13 01:09:30,17,111.38958740234375,green
2014-03-28 19:31:30,2014-03-28 20:01:30,30,58.163387298583984,green
2014-04-20 13:56:30,2014-04-20 14:25:30,29,49.010581970214844,green
2014-06-09 00:30:30,2014-06-09 00:56:30,26,50.897010803222656,green
2014-06-12 13:34:30,2014-06-12 13:52:30,18,37.06495666503906,green
2014-07-05 22:53:30,2014-07-05 23:15:30,22,36.36415481567383,green
2014-09-10 17:39:30,2014-09-10 19:37:30,58,96.79825592041016,red
2014-09-15 18:23:30,2014-09-15 19:09:30,46,118.6578598022461,green
2014-12-13 14:50:30,2014-12-13 15:48:30,58,49.815147399902344,green
2014-12-26 05:57:30,2014-12-26 06:32:30,35,53.76137924194336,green
2015-03-18 15:02:30,2015-03-18 15:13:30,11,52.763160705566406,green
2015-03-24 08:59:30,2015-03-24 09:15:30,16,28.384998321533203,green
2015-05-13 08:12:30,2015-05-13 08:22:30,10,30.44666862487793,green
2015-06-25 08:31:30,2015-06-25 09:19:30,48,49.08378219604492,green
2015-06-28 14:20:30,2015-06-28 14:32:30,12,75.70425415039062,green
2015-08-07 14:16:30,2015-08-07 14:28:30,12,59.43006134033203,green
2015-08-25 22:14:30,2015-08-25 22:31:30,17,37.710365295410156,green
2015-08-28 06:45:30,2015-08-28 06:57:30,12,27.974035263061523,green
2015-09-20 18:13:30,2015-09-20 18:42:30,29,41.45819091796875,blue
2015-10-25 06:10:30,2015-10-25 06:24:30,14,37.24982833862305,green
2015-11-04 13:57:30,2015-11-04 15:08:30,11,108.16301727294922,green
2016-01-01 05:06:30,2016-01-01 05:36:30,30,47.42540740966797,green
2016-01-01 23:45:30,2016-01-01 23:56:30,11,41.197166442871094,blue
2016-01-28 07:14:30,2016-01-28 07:54:30,40,41.292564392089844,green
2016-03-10 19:10:30,2016-03-10 19:27:30,17,27.910085678100586,green
2016-03-16 06:55:30,2016-03-16 07:44:30,49,66.20954132080078,green
2016-03-18 23:14:30,2016-03-18 23:32:30,18,41.86031723022461,green
2016-04-18 00:25:30,2016-04-18 00:35:30,10,28.593374252319336,green
2016-05-04 14:05:30,2016-05-04 14:31:30,26,37.09883117675781,green
2016-05-07 14:17:30,2016-05-07 14:33:30,16,30.718814849853516,green
2016-05-21 14:11:30,2016-05-21 14:29:30,18,57.685054779052734,green
2016-05-24 21:15:30,2016-05-24 21:26:30,11,26.657445907592773,green
2016-07-20 22:11:30,2016-07-20 22:44:30,33,92.86859893798828,green
2016-07-21 22:51:30,2016-07-21 23:04:30,13,33.65763854980469,green
2016-07-23 05:21:30,2016-07-23 05:35:30,14,34.971290588378906,green
2016-08-03 17:14:30,2016-08-03 17:28:30,14,83.00061798095703,green
2016-08-04 15:48:30,2016-08-04 16:09:30,21,70.4908447265625,green
2016-08-08 15:57:30,2016-08-08 16:12:30,15,56.605247497558594,green
2016-09-29 15:53:30,2016-09-29 16:10:30,17,50.72675704956055,green
2016-12-23 03:27:30,2016-12-23 03:37:30,10,59.179954528808594,green
2016-12-29 14:50:30,2016-12-29 15:01:30,11,60.614227294921875,green
